Anulada;T_doc_Com;Desc_tipo_doc;Cl_Factura;Fe_Factura;Canal;tipo_persona;Resp_Pago;Poblacion;Vendedor;Sector;Material;DenominaciOn;Cant_Fact;Valor_Neto;Impuesto;Segmento;Marca;F_Pedido;Cant_desp;C_Material;Tot_C_Vta
NO ANULADO;M;Factura;ZF03;31/5/2022;RE;Natural;1000012424;0;3000000171;1;7660-000-000;OLLA LENTA OSTER AUTOMAT 6LT RELOJ AUTOM;1;101,34;12,16;GQM_MCH;OSTER;31/5/2022;1;56,47;56,47
NO ANULADO;M;Factura;ZF03;31/5/2022;RE;Natural;1000001954;0;3000000020;1;RC3018;OLLA ARROC PRIMA 700W 10TZ 1.8L DIG BLAN;1;25,89;3,11;GQM_MCH;PRIMA;31/5/2022;1;23,65;23,65
NO ANULADO;M;Factura;ZF03;31/5/2022;RE;Natural;1000001954;0;3000000020;1;ESC-680;OLLA LENTA PRIMA 300W 6LT MULTIFUNC CROM;1;34,43;4,13;GQM_MCH;PRIMA;31/5/2022;1;28,38;28,38
ANULADO;M;Factura;ZF04;31/5/2022;RE;Juridico;1000000671;GUAYAQUIL;3000000171;8;BOMBA000002;BOMBA P/DISPENS. LM-YL1-1159 PRIMA;1;24,11;2,89;STT_FMR;NULL;30/5/2022;0;12,5;12,5
NO ANULADO;N;Anulacion de factura;S1;31/5/2022;RE;Juridico;1000000671;GUAYAQUIL;3000000171;8;BOMBA000002;BOMBA P/DISPENS. LM-YL1-1159 PRIMA;1;-24,11;-2,89;STT_FMR;NULL;NULL;0;0;0
NO ANULADO;M;Factura;ZF13;31/5/2022;RE;Natural;1000011425;0;3000000099;11;8889J69186J46336;JARRON CHAMPAIGN B JIHLAVA CRISTAL;1;140,62;16,87;TPC_SAM;B JIHLAVA;31/5/2022;1;65,02;65,02
NO ANULADO;M;Factura;ZF03;31/5/2022;RE;Natural;1000012425;0;3000000171;1;BM3850;MAQ. COSER BROTHER 80W 37 PUNTADA 74FUNC;1;180,36;21,65;GQM_MCH;BROTHER;31/5/2022;1;143,73;143,73
NO ANULADO;M;Factura;ZF03;31/5/2022;RE;Natural;1000012425;0;3000000171;1;GS19;PLANCHA CONAIR 1000W 0.5L AZUL C/RESERV;2;55,36;6,64;GQM_MCH;CONAIR;31/5/2022;2;60,39;60,39
NO ANULADO;M;Factura;ZF03;31/5/2022;RE;Natural;1000012425;0;3000000171;0;ACAB0250LATVIR;ACEITE OLIVA VIRGEN ARBOLITO LATA 250CC;1;3,63;0,44;GQM_MCH;ARBOLITO;31/5/2022;1;2,92;2,92
NO ANULADO;M;Factura;ZF03;31/5/2022;RE;Natural;1000006523;0;3000000020;0;16TZ-B6R;BICICLETA NINOS ARO 16 COLOR ROJO PHILL;1;71,51;8,58;GQM_MCH;PHILLIPS;31/5/2022;1;54,14;54,14
NO ANULADO;M;Factura;ZF03;31/5/2022;RE;Natural;1000006523;0;3000000020;0;20TZ-B6R;BICICLETAS NINOS ARO 20 COLOR ROJO PHILL;1;76,34;9,16;GQM_MCH;PHILLIPS;31/5/2022;1;66,54;66,54
NO ANULADO;M;Factura;ZF03;31/5/2022;RE;Natural;1000006523;0;3000000020;0;CKSM0750VIDMOJ;MOJITO 750 cc;1;6,98;0,84;GQM_MCH;SAN MIGUEL;31/5/2022;1;6,09;6,09
NO ANULADO;M;Factura;ZF03;31/5/2022;RE;Relacionado;3000000309;GUAYAQUIL;3000000248;11;1009142;CALMA BAJO AGUAS NARAN LLADRO PORCELANA;1;149,68;17,96;TPC_SAM;LLADRO;31/5/2022;1;142,55;142,55
NO ANULADO;M;Factura;ZF03;31/5/2022;RE;Natural;1000012426;0;3000000171;8;611EC28;CESTA INTERIOR PRIMA AF-611EC;1;8,93;1,07;GQM_MCH;PRIMA;31/5/2022;1;2,1;2,1
NO ANULADO;M;Factura;ZF03;31/5/2022;RE;Natural;1000008866;0;3000000171;1;P90D25AP-A3;MICROONDA PRIMA 900W 25LT DIGIT. BLANCO;1;89,29;10,71;GQM_MCH;PRIMA;31/5/2022;1;54,84;54,84
NO ANULADO;M;Factura;ZF03;31/5/2022;RE;Natural;1000005442;0;3000000009;11;7911002;COPA V.T OSIRIS CRISTAL CHRISTOFLE;1;44,64;5,36;TPC_SAM;CHRISTOFLE;31/5/2022;1;7,55;7,55
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000012427;0;3000000171;0;NGNG0020AERHVY;NIAGARA HEAVY 20 oz;1;2,41;0,29;GQM_MCH;NIAGARA;1/6/2022;1;1,94;1,94
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000012427;0;3000000171;12;768-MKT1802PR4;TOALLA/ COCINA H.LIVING 16X24 ROJO-BLANC;1;2,6;0,31;GQM_MCH;HOME LIVING;1/6/2022;1;1,5;1,5
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000012427;0;3000000171;0;3,50E+12;VINO FRA. CALVET RED BLEND;1;16,17;1,94;GQM_MCH;CALVET;1/6/2022;1;12,46;12,46
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Relacionado;1000012428;0;3000000171;0;RES7901;ALISADORA CABELLO REMINGTON;1;36,91;4,43;GQM_MCH;REMINGTON;1/6/2022;1;26,42;26,42
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000003100;0;3000000099;11;9601007;VELA BEIG CHRISTOFLE CERA;5;66,96;8,04;TPC_SAM;CHRISTOFLE;1/6/2022;5;14,88;14,88
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000003100;0;3000000099;11;9601007;VELA BEIG CHRISTOFLE CERA;2;26,79;3,21;TPC_SAM;CHRISTOFLE;1/6/2022;2;14,88;14,88
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000003100;0;3000000099;11;4,52E+13;DECANTADOR PURPURA CRISTAL TOM BOHEMIA;1;340,18;40,82;TPC_SAM;TOM BOHEMIA;1/6/2022;1;148,25;148,25
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000012430;0;3000000171;1;SW272ME;SANDUCHERA PRIMA 4 PANES 1200W ANTIADERE;1;29,9;3,59;GQM_MCH;PRIMA;1/6/2022;1;118,45;118,45
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000002106;0;3000000248;11;G1451-08-187;COPA COCKTAIL MIXILOG X2 CRISTAL LSA IN;1;21,2;2,54;TPC_SAM;LSA INTERNATIONAL;1/6/2022;1;20,19;20,19
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000002106;0;3000000248;11;G1451-08-187;COPA COCKTAIL MIXILOG X2 CRISTAL LSA IN;2;42,39;5,09;TPC_SAM;LSA INTERNATIONAL;1/6/2022;2;20,19;20,19
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000002106;0;3000000248;11;MB-CR3;REPUESTO VELA LEMONGRASS & GINGER MAX BE;1;12,81;1,54;TPC_SAM;MAX  BENJAMIN;1/6/2022;1;14,04;14,04
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000005301;0;3000000171;1;GCSTBS6005-013;PLANCHA VAPOR OSTER 1250W LILA ANTI-ADHE;1;20,42;2,45;GQM_MCH;OSTER;1/6/2022;1;12,24;12,24
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000012431;0;3000000171;1;RC1022D-BL;OLLA ARROC PRIMA SOFRITO/AUTOM. 2.2LT;1;33,26;3,99;GQM_MCH;PRIMA;1/6/2022;1;21,08;21,08
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000008705;MACHALA;3000000020;1;KES1801-CBE;HERVIDOR ELEC 1.8L PRIMA 1100 W SILVER;1;16,25;1,95;GQM_MCH;PRIMA;1/6/2022;1;9,58;9,58
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000005698;0;3000000171;0;NGNG0020AERLAV;NIAGARA AEROSOL LAVANDA 20 oz;2;4,82;0,58;GQM_MCH;NIAGARA;1/6/2022;2;3,88;3,88
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000005698;0;3000000171;6;MSAF-24CRD;SPLIT PRIMA 24000BTU T.ESPEJO ECO-INVERT;1;587,46;70,49;GQM_MCH;PRIMA;1/6/2022;1;333,67;333,67
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000005698;0;3000000171;1;RSP-0190;BALANZA PRIMA PERSNAL MUEST ULT DIA PESO;1;0,01;0;GQM_MCH;PRIMA;1/6/2022;1;7,12;7,12
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000012433;0;3000000020;1;GCSTBS6004-013;PLANCHA VAPOR OSTER 1250W CELESTE ANTI-A;1;19,95;2,39;GQM_MCH;OSTER;1/6/2022;1;11,85;11,85
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000003682;0;3000000009;11;8,46E+13;JARRON MATE TURQUESA TOM BOHEMIA;1;453,57;54,43;TPC_SAM;TOM BOHEMIA;1/6/2022;1;197,95;197,95
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000004033;0;3000000099;11;2813551;BEAR BRICK CLEAR BACCARAT CLEAR;1;361,61;43,39;TPC_SAM;BACCARAT;1/6/2022;1;205,9;205,9
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000000673;GUAYAQUIL;3000000020;6;MS11D-18CRDN1;SPLIT PRIMA 18000BTU INV 3MT CANERIA;2;906,43;108,77;GQM_MCH;PRIMA;1/6/2022;2;732,26;732,26
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000003682;0;3000000009;11;4210816;FOTOFORO MADISON6 CRISTAL CHRISTOFLE;1;406,25;48,75;TPC_SAM;CHRISTOFLE;1/6/2022;1;251,25;251,25
NO ANULADO;M;Factura;ZF03;1/6/2022;RE;Natural;1000012435;0;3000000020;1;BLSTSE75-013;LICU OSTER 700W 3VL 1.25 CLASIC BLANCA;1;65,46;7,86;GQM_MCH;OSTER;1/6/2022;1;45,51;45,51
NO ANULADO;M;Factura;ZF03;2/6/2022;RE;Natural;1000000328;MACHALA;3000000325;10;BLSTAL-B00-011;TAPA OSTER ACC P/LICU 1209 /1211NBG;1;3,62;0,43;GQM_MCH;OSTER;2/6/2022;1;2,06;2,06
NO ANULADO;M;Factura;ZF03;2/6/2022;RE;Natural;1000004882;0;3000000020;1;BLSTBPST-013;LICU OSTER 700W  1.5L SERIE PROF NEGR;1;88,39;10,61;GQM_MCH;OSTER;2/6/2022;1;52,61;52,61
NO ANULADO;M;Factura;ZF03;2/6/2022;RE;Natural;1000012437;0;3000000099;11;8487C03077K67300;JARRON PRINCESS B JIHLAVA CRISTAL;1;54,46;6,54;TPC_SAM;B JIHLAVA;2/6/2022;1;22,54;22,54
NO ANULADO;M;Factura;ZF03;2/6/2022;RE;Natural;1000012440;0;NULL;1;CKSTAF40D-013;FREIDORA/AIRE OSTER 1000W 4LT DIGITAL;1;123,15;14,78;GQM_MCH;OSTER;2/6/2022;1;71,28;71,28
NO ANULADO;M;Factura;ZF03;2/6/2022;RE;Natural;1000004033;0;3000000099;11;4223540;PORTA MENU VERTIGO X2 PLATEADO CHRISTOFL;7;1950;234;TPC_SAM;CHRISTOFLE;2/6/2022;7;73,84;73,84
NO ANULADO;M;Factura;ZF03;2/6/2022;RE;Natural;1000004033;0;3000000099;11;4223540;PORTA MENU VERTIGO X2 PLATEADO CHRISTOFL;7;1950;234;TPC_SAM;CHRISTOFLE;2/6/2022;7;73,83;73,83
NO ANULADO;M;Factura;ZF03;2/6/2022;RE;Natural;1000001474;0;3000000020;1;GCSTBV4119-013;PLANCHA OSTER 1000V TEMP VARIAB NEGRO;1;22,15;2,66;GQM_MCH;OSTER;2/6/2022;1;12,78;12,78
NO ANULADO;M;Factura;ZF03;2/6/2022;RE;Natural;1000001474;0;3000000020;1;RC1022D-W;OLLA ARROC PRIMA SOFRITO 900W 2.2LT;1;36,96;4,43;GQM_MCH;PRIMA;2/6/2022;1;21,16;21,16
NO ANULADO;M;Factura;ZF03;2/6/2022;RE;Natural;1000003602;MACHALA;3000000020;1;BLST4655-013;LICU OSTER 700W 3VL 1.25 CLASIC MEX CROM;1;72,32;8,68;GQM_MCH;OSTER;2/6/2022;1;45,75;45,75
NO ANULADO;M;Factura;ZF03;2/6/2022;RE;Natural;1000002158;0;3000000325;1;GCSTBS5956-013;PLANCHA OSTER 1200W 240ML VAPOR MORADO;1;25,58;3,07;GQM_MCH;OSTER;2/6/2022;1;14,91;14,91
NO ANULADO;M;Factura;ZF03;2/6/2022;RE;Natural;1000012441;0;3000000020;0;RNSM0750VIDGOL;RON SAN MIGUEL GOLD 750cc;3;21,33;2,56;GQM_MCH;SAN MIGUEL;2/6/2022;3;16,78;16,78
NO ANULADO;M;Factura;ZF03;2/6/2022;RE;Natural;1000012442;0;3000000325;1;FPSTCML900-013;MAQ. PASTEL OSTER 7MIN ANTIADH 1200V;1;49,25;5,91;GQM_MCH;OSTER;2/6/2022;1;47,89;47,89
NO ANULADO;M;Factura;ZF03;2/6/2022;RE;Natural;1000012443;0;3000000094;11;8469K29093K03380;CENTRO MESA LISBOA CRISTAL BOHEMIA JIHLA;1;78,57;9,43;TPC_MCH;B JIHLAVA;2/6/2022;1;31,82;31,82
NO ANULADO;M;Factura;ZF03;2/6/2022;RE;Natural;1000012443;0;3000000325;12;705-82395;BANDEJA LIFE ART P/APERITIVO REDON PORCE;1;9,82;1,18;GQM_MCH;LIFE ART;2/6/2022;1;6,1;6,1
NO ANULADO;M;Factura;ZF03;2/6/2022;RE;Natural;1000012443;0;3000000325;12;748-20933;JARRA PASABAHCE VIDRIO 1-4OZ;1;34,76;4,17;GQM_MCH;PASABAHCE;2/6/2022;1;19,34;19,34
NO ANULADO;M;Factura;ZF03;3/6/2022;RE;Natural;1000012444;0;3000000020;1;AF-600;FREIDORA/AIRE PRIMA 1700W 5.7LT NEG;1;92,67;11,12;GQM_MCH;PRIMA;3/6/2022;1;55,13;55,13
NO ANULADO;M;Factura;ZF03;3/6/2022;RE;Natural;1000005777;0;3000000020;1;GCSTBS4951L-013;PLANCHA OSTER 1200W 180ML TEMP.V AZUL/GR;1;15,43;1,85;GQM_MCH;OSTER;3/6/2022;1;10,92;10,92
NO ANULADO;M;Factura;ZF03;3/6/2022;RE;Natural;1000012446;0;3000000020;0;7,80E+12;VINO TINTO DARK RED DIABLO;1;26,72;3,2;GQM_MCH;CONCHA Y TORO;3/6/2022;1;21,39;21,39
NO ANULADO;M;Factura;ZF03;3/6/2022;RE;Natural;1000012446;0;3000000020;0;VNMC0750VID2CS;2PACK VINO MAISON CASTEL CABERNET SAUVIN;1;15,8;1,9;GQM_MCH;MAISON CASTEL;3/6/2022;1;12,64;12,64
NO ANULADO;M;Factura;ZF03;3/6/2022;RE;Natural;1000012447;0;3000000020;1;2499-013;BATI OSTER 240W 5VL D/MANO TURBO BLANCO;1;25,96;3,12;GQM_MCH;OSTER;3/6/2022;1;16,67;16,67
NO ANULADO;M;Factura;ZF03;3/6/2022;RE;Juridico;1000000006;MACHALA;3000000248;0;10089956;MERCIER DULCE 750 ML ESPUMANTE;2;15,26;1,83;GQM_MCH;MERCIER;3/6/2022;2;14,53;14,53
NO ANULADO;M;Factura;ZF03;3/6/2022;RE;Juridico;1000000006;MACHALA;3000000248;12;748-440206;SET COPAS PASABACHE 655cc VIDRIO 3PCS;5;21;2,52;GQM_MCH;PASABACHE;3/6/2022;5;20;20
NO ANULADO;M;Factura;ZF03;3/6/2022;RE;Natural;1000012448;0;3000000119;11;9359C88193K74127;BOMBONERA DYNAMIC PEQ B JIHLAVA CRISTAL;1;16,96;2,04;TPC_MCH;B JIHLAVA;3/6/2022;1;6,8;6,8
NO ANULADO;M;Factura;ZF03;8/7/2022;RE;Natural;1000004588;MACHALA;3000000325;1;GCSTBS6004-013;PLANCHA VAPOR OSTER 1250W CELESTE ANTI-A;1;19,95;2,39;GQM_MCH;OSTER;8/7/2022;1;11,85;11,85
NO ANULADO;M;Factura;ZF03;8/7/2022;RE;Natural;1000004588;MACHALA;3000000325;1;CKSTAF55-013;FREIDORA AIRE OSTER 5.5LT ANTI-ADH NEGR;1;144,03;17,29;GQM_MCH;OSTER;8/7/2022;1;90,42;90,42
NO ANULADO;M;Factura;ZF03;8/7/2022;RE;Natural;1000004588;MACHALA;3000000325;9;T-26030;JGO CUCHILLO OSTER 14PZ SILICON NEGRO;1;46,55;5,59;GQM_MCH;OSTER;8/7/2022;1;40,36;40,36
NO ANULADO;M;Factura;ZF03;8/7/2022;RE;Natural;1000004588;MACHALA;3000000325;0;ACAB0500LLATVIR;ACEITE OLIVA VIRGEN ARBOLITO LATA 550CC;1;7,02;0,84;GQM_MCH;ARBOLITO;8/7/2022;1;5,67;5,67
NO ANULADO;M;Factura;ZF03;8/7/2022;RE;Natural;1000002279;0;3000000099;11;1016956;GALOPE II LLADRO PORCELANA;1;441,96;53,04;TPC_SAM;LLADRO;8/7/2022;1;232,35;232,35
NO ANULADO;M;Factura;ZF03;8/7/2022;RE;Natural;1000006849;0;3000000171;1;FPSTJU407W-013;EXPRIMIDOR OSTER 25W 1LT AUTOM. BLANCO;1;23,61;2,83;GQM_MCH;OSTER;8/7/2022;1;11,33;11,33
NO ANULADO;M;Factura;ZF03;8/7/2022;RE;Natural;1000012762;0;3000000325;10;BLSTAC-KIT-011;KIT ACC OSTER PIN-COLLARIN -ACOPLE T.MO;1;3,79;0,45;GQM_MCH;OSTER;8/7/2022;1;1,68;1,68
NO ANULADO;M;Factura;ZF03;8/7/2022;RE;Natural;1000012766;0;3000000171;1;GCSTBV4112-013;PLANCHA OSTER 1000W TEMP VARIAB TURQUEZA;1;15,91;1,91;GQM_MCH;OSTER;8/7/2022;1;9,28;9,28
NO ANULADO;M;Factura;ZF03;8/7/2022;RE;Juridico;1000000706;GUAYAQUIL;3000000099;11;2407736;JGO CUBIERTO 36PZ ALBI2 ACERO CHRISTOFL;1;949,11;113,89;TPC_SAM;CHRISTOFLE;8/7/2022;1;454,67;454,67
NO ANULADO;M;Factura;ZF03;8/7/2022;RE;Natural;1000012767;0;3000000325;0;EPSCOC11CJ67301;IMPRESORA EPSON L3250 MULTIF/SMART/ WIFI;1;267,9;32,15;GQM_MCH;EPSON;8/7/2022;1;214,32;214,32
NO ANULADO;M;Factura;ZF03;8/7/2022;RE;Natural;1000012764;0;3000000020;5;KB125-C9B;MOTO CABALLITO KB125-C9B KENBO 125CC;1;525,53;63,06;GQM_MCH;KEMBO;8/7/2022;1;582,4;582,4
NO ANULADO;M;Factura;ZF03;8/7/2022;RE;Natural;1000012764;0;3000000020;5;M47044;BATERIA MOTO BB5L-B BOSCH 12V-5A;1;0,01;0;GQM_MCH;BOSCH;8/7/2022;1;22,84;22,84
NO ANULADO;M;Factura;ZF03;8/7/2022;RE;Natural;1000012768;0;3000000171;1;BVSTDCS12B-013;CAFETERA OSTER FILTRO 1000W NEGRO 12TZ;1;33,06;3,97;GQM_MCH;OSTER;8/7/2022;1;19,78;19,78
NO ANULADO;M;Factura;ZF03;8/7/2022;RE;Natural;1000012769;0;3000000325;1;RC1022D-BL;OLLA ARROC PRIMA SOFRITO/AUTOM. 2.2LT;1;36,96;4,43;GQM_MCH;PRIMA;8/7/2022;1;21,08;21,08
